,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,SaleType,SaleCondition,SalePrice,log_SalePrice,AgeHome,YrsSnRmdl,TotBthrm,TotFloors,NeighbQual,HasFireplace,HasAlley,HasFence,HasPool,HasGarage,NearNeg,NearPos
242,RM,63,5000,Reg,Lvl,Corner,Gtl,1Fam,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,540,540,GasA,Gd,N,other,551,0,1440,3,1,TA,Typ,NoFireplace,Attchd,Unf,1,Fa,TA,Y,0,0,77,0,0,4,WD,Normal,79000,11.27720313144916,106,56,1.0,1,TA,1,0,0,0,1,0,0
243,RL,75,10762,Reg,Lvl,Corner,Gtl,TwnhsE,6,6,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,626,626,GasA,TA,Y,SBrkr,591,0,1217,3,1,TA,Typ,TA,Attchd,RFn,1,TA,TA,Y,0,28,0,0,0,4,WD,Normal,120000,11.695247021764184,29,29,1.5,1,Fa,1,0,0,0,1,0,0
244,RL,68,8880,IR1,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,695,Unf,0,253,948,GasA,Ex,Y,SBrkr,888,0,2110,3,1,Gd,Typ,Fa,Attchd,RFn,2,TA,TA,Y,0,130,0,0,0,5,WD,Normal,205000,12.230765258120545,16,8,3.5,1,Fa,1,0,0,0,1,0,0
245,RL,80,10400,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102,TA,TA,CBlock,Gd,TA,Av,GLQ,929,Unf,0,916,1845,GasA,Gd,Y,SBrkr,0,0,1872,3,1,TA,Typ,TA,Attchd,Fin,2,TA,TA,Y,197,39,0,0,0,6,WD,Normal,241500,12.394624752074764,18,18,2.5,1,Gd,1,0,0,0,1,0,0
246,RM,69,9142,Reg,Lvl,Inside,Gtl,2fmCon,6,8,Gable,CompShg,AsbShng,AsbShng,None,0,TA,Fa,Stone,Fa,TA,No,Unf,0,Unf,0,1020,1020,GasA,Gd,N,other,1020,0,1928,4,2,Fa,Typ,NoFireplace,Detchd,Unf,1,Po,Po,Y,0,60,112,0,0,4,WD,Normal,137000,11.827736204810263,96,56,2.0,1,TA,1,1,0,0,1,0,0
247,RL,75,11310,Reg,Lvl,Inside,Gtl,1Fam,6,5,Hip,CompShg,Wd Sdng,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1367,1367,GasA,Ex,Y,SBrkr,0,0,1375,2,1,TA,Typ,TA,Attchd,Unf,2,TA,TA,Y,0,30,0,0,0,6,WD,Normal,140000,11.84939770159144,52,52,1.0,1,Fa,1,0,0,0,1,0,0
248,RL,72,11317,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,101,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,828,0,1668,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,144,68,0,0,0,9,WD,Normal,180000,12.100712129872347,4,4,2.5,1,TA,1,0,0,0,1,0,0
249,RL,55,5350,IR1,Lvl,Inside,Gtl,1Fam,3,2,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,Po,CBlock,TA,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,0,0,1306,3,1,Fa,Mod,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,263,0,0,0,0,5,WD,Normal,76500,11.245046019814627,70,44,1.0,1,Fa,1,0,1,0,0,0,0
250,RM,44,4750,IR1,HLS,Inside,Mod,TwnhsE,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,481,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573,Unf,0,0,1573,GasA,Ex,Y,SBrkr,0,0,1625,2,1,Gd,Typ,Gd,Attchd,Fin,2,TA,TA,Y,123,0,0,0,153,12,WD,Family,235000,12.367340793126296,1,0,3.5,1,Ex,1,0,0,0,1,0,0
251,RL,65,8366,IR1,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,Ex,Y,SBrkr,842,0,1640,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,138,45,0,0,0,12,WD,Normal,173000,12.061046873479915,4,4,2.5,1,Fa,1,0,0,0,1,0,0
252,RL,85,9350,Reg,Lvl,Inside,Gtl,1Fam,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,108,TA,TA,CBlock,Gd,TA,Gd,LwQ,270,ALQ,580,452,1302,GasA,Ex,Y,SBrkr,0,0,1302,3,1,Gd,Min1,NoFireplace,Attchd,RFn,1,TA,TA,Y,333,0,0,0,0,10,CWD,Normal,158000,11.970350312009105,43,16,2.5,1,Fa,1,0,1,0,1,0,0
253,RL,70,8400,Reg,Lvl,Inside,Gtl,1Fam,5,6,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,922,Unf,0,392,1314,GasA,TA,Y,SBrkr,0,0,1314,3,1,TA,Typ,NoFireplace,Attchd,RFn,1,TA,TA,Y,250,0,0,0,0,6,WD,Normal,145000,11.884489021402711,53,53,2.0,1,Fa,1,0,0,0,1,0,0
254,RL,66,8738,IR1,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,302,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,975,975,GasA,Ex,Y,SBrkr,1286,0,2291,4,1,Gd,Typ,TA,BuiltIn,Fin,2,TA,TA,Y,192,0,0,0,0,2,WD,Normal,230000,12.345834587905333,7,7,2.5,1,TA,1,0,0,0,1,0,0
255,FV,64,8791,IR1,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Rec,503,Unf,0,361,864,GasA,Ex,Y,SBrkr,864,0,1728,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,216,56,0,0,0,5,WD,Normal,207500,12.24288661865289,5,5,2.5,1,Gd,1,0,0,0,1,0,0
256,RL,68,8814,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,180,Gd,TA,PConc,Gd,TA,No,GLQ,1334,Unf,0,270,1604,GasA,Ex,Y,SBrkr,0,0,1604,3,1,Gd,Typ,Gd,Attchd,RFn,2,TA,TA,Y,123,110,0,0,0,3,WD,Abnorml,220000,12.301382825334498,3,3,3.5,1,TA,1,0,0,0,1,0,0
257,RL,80,12435,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,172,Gd,TA,PConc,Gd,TA,No,GLQ,361,Unf,0,602,963,GasA,Ex,Y,SBrkr,829,0,1792,3,1,Gd,Typ,TA,Attchd,RFn,2,TA,TA,Y,0,96,0,245,0,5,WD,Normal,231500,12.352335152508426,7,7,2.5,1,TA,1,0,0,0,1,0,0
258,RM,70,12702,Reg,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,PConc,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,0,GasA,Gd,Y,other,0,0,882,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,45,0,0,0,12,WD,Normal,97000,11.48246625748552,52,52,1.0,1,TA,1,0,0,0,1,0,0
259,RL,120,19296,Reg,Lvl,Corner,Gtl,1Fam,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399,TA,TA,CBlock,TA,TA,Gd,Rec,672,ALQ,690,0,1362,GasA,TA,Y,SBrkr,0,0,1382,3,1,TA,Typ,TA,Attchd,Unf,2,TA,TA,Y,0,0,252,0,0,5,WD,Normal,176000,12.078239274020289,47,47,2.0,1,Fa,1,0,1,0,1,1,0
260,RL,69,9588,IR1,Lvl,Inside,Gtl,1Fam,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,270,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1482,1482,GasA,Ex,Y,SBrkr,1092,0,2574,3,1,Ex,Typ,Gd,BuiltIn,Fin,3,TA,TA,Y,0,148,0,0,0,11,New,Partial,276000,12.528156144699286,0,0,2.5,1,TA,1,0,0,0,1,0,0
261,RL,88,8471,IR1,Lvl,Corner,Gtl,1Fam,6,7,Gable,CompShg,HdBoard,Plywood,BrkFace,46,TA,TA,CBlock,Gd,Gd,Av,ALQ,506,Unf,0,0,506,GasA,TA,Y,SBrkr,0,0,1212,3,1,TA,Typ,TA,Attchd,Unf,2,TA,TA,Y,292,12,0,0,0,7,WD,Normal,151000,11.925035115797062,29,11,2.0,1,Po,1,0,1,0,1,0,0
262,RM,50,5500,Reg,Lvl,Corner,Gtl,1Fam,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,234,ALQ,692,0,926,GasA,TA,Y,SBrkr,0,390,1316,3,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,4,WD,Normal,130000,11.77528972943772,81,9,2.0,1,TA,1,0,0,0,1,0,0
263,RM,30,5232,IR3,Bnk,Inside,Gtl,1Fam,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,680,680,GasA,Gd,N,other,0,0,764,2,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,other,0,0,0,0,0,6,WD,Normal,73000,11.198214720130528,83,4,1.0,1,TA,1,1,0,0,1,1,0
264,RL,78,12090,IR1,Lvl,Inside,Gtl,1Fam,6,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,210,TA,Gd,CBlock,Gd,TA,No,GLQ,588,LwQ,228,606,1422,GasA,TA,Y,SBrkr,0,0,1422,3,1,Gd,Typ,TA,Attchd,Fin,2,TA,TA,Y,276,0,0,0,0,6,WD,Normal,175500,12.075394321888057,27,27,2.0,1,Gd,1,0,1,0,1,0,0
265,RL,70,11207,IR1,HLS,FR2,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,714,Unf,0,88,802,GasA,Gd,Y,SBrkr,709,0,1511,3,1,TA,Typ,TA,Attchd,Fin,2,TA,TA,Y,95,75,0,0,0,6,WD,Normal,185000,12.128111104060462,9,9,3.5,1,TA,1,0,0,0,1,0,0
266,RL,60,8400,Reg,Bnk,Inside,Mod,1Fam,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,LwQ,378,Unf,0,342,720,GasA,Ex,Y,SBrkr,720,420,2192,4,1,Gd,Typ,Gd,Detchd,Unf,1,TA,TA,Y,262,24,0,0,0,7,WD,Normal,179500,12.097930486910471,69,11,2.5,1,Fa,1,0,0,0,1,0,0
267,RM,71,6900,Reg,Lvl,Inside,Gtl,1Fam,5,6,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,403,Rec,125,212,740,GasA,Ex,Y,SBrkr,0,0,778,2,1,TA,Typ,Gd,Detchd,Fin,1,Ex,Ex,Y,0,25,0,0,0,2,WD,Normal,120500,11.699405031912846,68,53,1.0,1,Po,1,0,0,0,1,0,0
268,RL,80,7917,IR1,Lvl,Corner,Gtl,1Fam,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,174,TA,Gd,CBlock,TA,Gd,No,BLQ,751,Unf,0,392,1143,GasA,TA,Y,SBrkr,0,0,1113,3,1,TA,Typ,Fa,Attchd,RFn,1,TA,Gd,Y,370,30,0,0,0,5,WD,Normal,148000,11.904967552746252,31,31,2.5,1,Po,1,0,1,0,1,0,0
269,FV,84,10728,Reg,Lvl,Inside,Gtl,1Fam,8,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1095,1095,GasA,Gd,Y,SBrkr,844,0,1939,3,1,Gd,Typ,Gd,Attchd,RFn,3,TA,TA,Y,192,51,0,0,0,8,New,Partial,266000,12.491251587763836,0,0,2.5,1,Gd,1,0,0,0,1,0,0
270,RL,73,39104,IR1,Low,CulDSac,Sev,1Fam,7,7,Flat,Membran,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Gd,LwQ,226,GLQ,1063,96,1385,GasA,Ex,Y,SBrkr,0,0,1363,2,1,TA,Mod,TA,Attchd,Unf,2,TA,TA,Y,81,0,0,0,0,4,WD,Normal,241500,12.394624752074764,54,3,2.0,1,TA,1,0,0,0,1,0,0
271,RL,92,11764,IR1,Lvl,CulDSac,Gtl,1Fam,8,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,348,Gd,TA,PConc,Gd,TA,No,GLQ,524,Unf,0,628,1152,GasA,Ex,Y,SBrkr,1106,0,2270,4,1,Gd,Typ,Gd,Attchd,Fin,3,TA,TA,Y,132,57,0,0,0,4,WD,Normal,290000,12.577636201962656,11,3,2.5,1,Ex,1,0,0,0,1,0,0
272,RL,80,9600,Reg,Lvl,Inside,Gtl,1Fam,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183,TA,TA,CBlock,TA,TA,No,Rec,620,LwQ,620,0,1240,GasA,Gd,Y,SBrkr,0,0,1632,3,1,TA,Min1,Gd,Attchd,RFn,1,TA,TA,Y,289,0,0,0,0,4,WD,Normal,139000,11.842229212112828,51,21,3.0,1,Fa,1,0,1,0,1,1,0
273,RL,76,8314,Reg,Lvl,Corner,Gtl,1Fam,5,7,Gable,CompShg,HdBoard,ImStucc,None,0,TA,TA,CBlock,TA,TA,Gd,ALQ,546,Unf,0,270,816,GasA,TA,Y,SBrkr,0,0,816,2,1,TA,Typ,NoFireplace,Attchd,Unf,1,TA,TA,Y,168,0,0,0,0,6,WD,Normal,124500,11.732060994886899,25,25,1.0,1,Po,1,0,0,0,1,0,0
274,RL,55,7264,Reg,Lvl,Inside,Gtl,1Fam,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,952,952,other,Gd,N,SBrkr,596,0,1548,3,1,Ex,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,74,0,0,0,144,10,WD,Normal,205000,12.230765258120545,84,2,2.5,1,Fa,1,0,0,0,1,0,0
275,RL,129,9196,IR1,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1560,1560,GasA,Ex,Y,SBrkr,0,0,1560,3,1,Gd,Typ,NoFireplace,Attchd,Fin,2,TA,TA,Y,100,150,0,0,0,4,WD,Normal,201000,12.211060187041213,7,7,2.0,1,Po,1,0,0,0,1,0,0
276,RL,140,19138,Reg,Lvl,Corner,Gtl,1Fam,4,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,120,Unf,0,744,864,GasA,Ex,Y,SBrkr,0,0,864,2,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,6,WD,Normal,141000,11.856515169360305,59,59,1.0,1,TA,1,0,0,0,1,0,0
277,RL,107,14450,Reg,Lvl,Inside,Gtl,1Fam,9,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,315,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2121,2121,GasA,Ex,Y,SBrkr,0,0,2121,3,1,Ex,Typ,Ex,Attchd,Fin,3,TA,TA,Y,124,98,0,0,142,5,New,Partial,415298,12.936751613811438,1,0,2.5,1,Ex,1,0,0,0,1,0,0
278,RL,83,10005,Reg,Lvl,Inside,Gtl,1Fam,7,5,Hip,CompShg,Plywood,Plywood,BrkFace,299,TA,TA,CBlock,Gd,TA,No,BLQ,392,Unf,0,768,1160,GasA,Ex,Y,SBrkr,866,0,2022,4,1,TA,Typ,TA,Attchd,Fin,2,TA,TA,Y,288,117,0,0,0,3,WD,Normal,192000,12.165250651009918,31,31,2.5,1,TA,1,0,0,0,1,0,0
279,RL,82,11287,Reg,Lvl,Inside,Gtl,1Fam,7,6,Gable,CompShg,Plywood,Plywood,BrkFace,340,Gd,TA,CBlock,Gd,TA,Av,GLQ,421,Unf,0,386,807,GasA,Gd,Y,SBrkr,807,0,1982,3,1,Gd,Typ,TA,Attchd,Fin,2,TA,TA,Y,0,84,0,196,0,1,WD,Normal,228500,12.339291489316397,18,18,2.5,1,Fa,1,0,0,0,1,0,0
280,FV,60,7200,Reg,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,68,Gd,TA,PConc,Gd,TA,No,GLQ,905,Unf,0,357,1262,GasA,Gd,Y,SBrkr,0,0,1262,2,1,Gd,Typ,NoFireplace,Attchd,Fin,2,TA,TA,Y,0,120,0,0,0,5,New,Partial,185000,12.128111104060462,0,0,2.0,1,Gd,1,1,0,0,1,0,0
281,RL,34,5063,Reg,Lvl,Inside,Gtl,Twnhs,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,166,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,Y,SBrkr,0,0,1314,2,1,Gd,Typ,Gd,Attchd,RFn,2,TA,TA,Y,172,62,0,0,0,4,ConLw,Normal,207500,12.24288661865289,2,1,3.0,1,Ex,1,0,0,0,1,0,0
282,RL,74,9612,Reg,Lvl,Inside,Gtl,1Fam,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,72,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1468,1468,GasA,Ex,Y,SBrkr,0,0,1468,3,1,Gd,Typ,Gd,Attchd,Fin,3,TA,TA,Y,210,150,0,0,0,12,New,Partial,244600,12.407379502235209,1,0,2.0,1,Gd,1,0,0,0,1,1,0
283,RL,50,8012,Reg,Lvl,Inside,Gtl,TwnhsE,6,5,Gable,CompShg,Plywood,ImStucc,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,430,Unf,0,1145,1575,GasA,Gd,Y,SBrkr,0,0,1575,2,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,0,0,52,0,0,7,WD,Normal,179200,12.096257779522967,15,15,3.0,1,Fa,1,0,0,0,1,0,0
284,FV,35,4251,IR1,Lvl,Inside,Gtl,TwnhsE,7,5,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,Y,SBrkr,625,0,1250,2,1,Gd,Typ,NoFireplace,Detchd,RFn,2,TA,TA,Y,0,54,0,0,0,6,New,Partial,164700,12.011880916165731,1,0,2.5,1,Gd,1,1,0,0,1,0,0
285,RL,77,9786,IR1,Bnk,Inside,Gtl,1Fam,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,600,Unf,0,312,912,GasA,TA,Y,SBrkr,649,0,1734,3,1,Gd,Typ,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,0,128,6,WD,Normal,159000,11.976659481202368,44,25,1.5,1,Fa,1,0,1,0,1,0,0
286,RL,80,8125,IR1,Lvl,Corner,Gtl,1Fam,4,4,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,614,Unf,0,244,858,GasA,TA,Y,SBrkr,0,0,858,3,1,TA,Typ,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,0,0,0,0,0,6,WD,Normal,88000,11.385092093460344,35,35,1.0,1,Fa,1,0,0,0,0,0,0
287,RL,68,9819,IR1,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,31,TA,Gd,CBlock,TA,TA,No,BLQ,450,Unf,0,432,882,GasA,TA,Y,SBrkr,0,0,900,3,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,2,WD,Normal,122000,11.711776323715394,43,43,1.0,1,Po,1,0,1,0,1,0,0
288,RL,60,8730,Reg,Lvl,Inside,Gtl,1Fam,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,GasA,Ex,Y,other,698,0,1396,3,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,0,0,259,7,WD,Normal,153575,11.941944326032129,92,4,1.0,1,Fa,1,0,0,0,1,1,0
289,RL,120,15611,Reg,Lvl,Inside,Gtl,1Fam,8,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1079,1079,GasA,Ex,Y,SBrkr,840,0,1919,3,1,Gd,Typ,Gd,Attchd,RFn,2,Gd,TA,Y,0,51,0,0,0,7,New,Partial,233230,12.359780370124389,0,0,2.5,1,TA,1,0,0,0,1,0,0
290,RL,55,5687,Reg,Bnk,Inside,Gtl,2fmCon,5,6,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Fa,PConc,TA,Fa,No,Rec,210,Unf,0,570,780,GasA,Ex,N,SBrkr,780,0,1716,6,1,Fa,Typ,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,other,0,184,0,0,0,3,WD,Normal,135900,11.819674600139235,96,8,3.0,1,Fa,1,1,0,0,0,0,0
291,RL,60,11409,Reg,Lvl,Inside,Gtl,1Fam,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,LwQ,292,Unf,0,476,768,GasA,Gd,Y,SBrkr,568,0,1716,3,1,TA,Min2,Gd,Attchd,Unf,1,TA,TA,Y,0,0,0,0,160,1,WD,Normal,131000,11.782952602183288,60,1,1.5,1,Po,1,0,0,0,1,0,0
292,RL,80,16659,IR1,Lvl,Corner,Gtl,1Fam,7,7,Gable,CompShg,Plywood,Plywood,BrkFace,34,TA,TA,CBlock,TA,TA,No,ALQ,795,Unf,0,0,795,GasA,Fa,Y,SBrkr,795,0,2263,3,1,Gd,Typ,TA,Attchd,Fin,2,TA,TA,Y,0,250,0,0,0,3,WD,Normal,235000,12.367340793126296,29,12,3.5,1,Gd,1,0,0,0,1,0,1
293,RL,80,9600,Reg,Lvl,Inside,Gtl,1Fam,6,5,Hip,CompShg,HdBoard,HdBoard,Stone,238,TA,TA,CBlock,TA,TA,No,GLQ,1285,Unf,0,131,1416,GasA,TA,Y,SBrkr,0,0,1644,3,1,TA,Typ,Gd,Attchd,Fin,2,TA,TA,Y,110,0,0,0,0,10,WD,Normal,167000,12.025749091398891,56,56,2.0,1,Fa,1,0,0,0,1,0,0
294,RL,37,7937,IR1,Lvl,CulDSac,Gtl,1Fam,6,6,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,GLQ,819,Unf,0,184,1003,GasA,TA,Y,SBrkr,0,0,1003,3,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,120,0,0,0,0,3,WD,Normal,142500,11.867097278690842,22,22,2.0,1,Po,1,0,1,0,1,0,0
295,RM,75,13710,Reg,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,420,Unf,0,490,910,GasA,TA,Y,other,648,0,1558,4,1,TA,Typ,NoFireplace,Attchd,Unf,1,TA,TA,Y,289,0,0,0,0,6,WD,Normal,152000,11.931635799828413,57,57,1.5,1,Po,1,0,1,0,1,0,0
296,FV,66,7399,IR1,Lvl,Inside,Gtl,1Fam,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600,Gd,TA,PConc,Gd,TA,No,BLQ,649,Unf,0,326,975,GasA,Ex,Y,SBrkr,975,0,1950,3,1,Gd,Typ,TA,Detchd,RFn,2,TA,TA,Y,0,10,0,0,198,6,WD,Normal,239000,12.384218830913648,10,9,2.5,1,Gd,1,1,0,0,1,0,0
297,RL,90,11700,Reg,Lvl,Inside,Gtl,1Fam,6,6,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365,Gd,TA,CBlock,TA,TA,No,ALQ,384,Rec,175,143,702,GasA,Gd,Y,SBrkr,702,0,1743,3,1,TA,Typ,Gd,Attchd,Unf,2,TA,TA,Y,224,0,0,0,0,6,WD,Normal,175000,12.072541252905651,39,39,2.5,1,Gd,1,0,0,0,1,0,0
298,RL,80,14000,Reg,Lvl,Inside,Gtl,1Fam,6,8,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,1092,1092,GasA,Ex,Y,SBrkr,0,0,1152,3,1,Gd,Typ,Gd,Attchd,Unf,1,TA,TA,Y,0,36,0,0,0,8,WD,Family,158500,11.973509872299472,59,5,1.5,1,Ex,1,0,1,0,1,0,0
299,RL,90,15750,Reg,Lvl,Corner,Gtl,2fmCon,5,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,56,TA,TA,CBlock,TA,TA,Mn,BLQ,841,Unf,0,324,1165,GasA,TA,Y,SBrkr,0,0,1336,2,1,TA,Typ,Gd,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,6,WD,Normal,157000,11.964001084330445,53,53,2.0,1,Ex,1,0,0,0,1,0,0
300,RL,66,16226,IR3,Lvl,Inside,Gtl,1Fam,8,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,281,Unf,0,747,1028,GasA,Ex,Y,SBrkr,1242,0,2452,4,1,Gd,Typ,TA,BuiltIn,Fin,2,TA,TA,Y,208,50,0,0,0,5,WD,Normal,267000,12.495003937382387,9,8,2.5,1,TA,1,0,0,0,1,0,0
301,RL,118,13704,IR1,Lvl,Corner,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,150,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1541,1541,GasA,Ex,Y,SBrkr,0,0,1541,3,1,Gd,Typ,TA,Attchd,RFn,3,TA,TA,Y,468,81,0,0,0,1,WD,Normal,205000,12.230765258120545,5,4,2.0,1,TA,1,0,0,0,1,0,0
302,RL,70,9800,Reg,Lvl,Corner,Gtl,1Fam,5,7,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,ALQ,894,Unf,0,0,894,GasA,TA,Y,SBrkr,0,0,894,3,1,TA,Typ,NoFireplace,Attchd,Unf,2,TA,TA,Y,256,0,0,0,0,7,WD,Abnorml,149900,11.917723684090689,34,34,2.0,1,TA,1,0,1,0,1,0,0
